date,year,month,station_file,station_name,station_id,station_code,lat,lon,altitud_m,municipio,distance_km,rainfall,temperature,temp_min,temp_max,humidity,wind_speed,solar_brightness,cloudiness,pressure,evap_tank,source,source_url
2025-06-17,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,5.0,28.1,20.0,34.0,83.0,3.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-18,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,20.0,27.9,21.0,34.0,84.0,5.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-19,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,10.0,27.5,22.0,32.0,86.0,5.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-20,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,21.0,27.0,21.0,32.0,85.0,3.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-21,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,15.0,27.3,20.0,33.0,85.0,3.7,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-22,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,0.0,28.7,22.0,34.0,84.0,7.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-23,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,5.0,27.9,22.0,34.0,84.0,5.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-24,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,5.0,28.7,20.0,34.0,84.0,3.7,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-25,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,76.0,27.6,21.0,34.0,84.0,3.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-26,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,26.0,26.9,21.0,32.0,85.0,3.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-27,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,10.0,28.1,22.0,34.0,87.0,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-28,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,0.0,28.0,22.0,34.0,86.0,3.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-29,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,0.0,29.0,22.0,34.0,83.0,3.7,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-30,2025,6,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,2.0,27.3,20.0,33.0,85.0,2.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-01,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,7.0,27.9,20.0,33.0,85.0,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-02,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,0.0,28.2,22.0,33.0,86.0,5.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-03,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,1.0,28.1,21.0,33.0,85.0,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-04,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,0.0,29.0,22.0,34.0,84.0,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-05,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,0.0,28.4,20.0,34.0,83.0,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-06,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,0.6,28.3,21.0,34.0,86.0,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-07,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,12.0,27.7,22.0,34.0,84.0,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-08,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,5.0,28.1,20.0,34.0,83.0,2.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-09,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,2.0,29.0,22.0,34.0,84.0,5.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-10,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,2.0,27.3,21.0,34.0,85.0,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-11,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,0.5,28.3,22.0,34.0,85.0,3.7,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-12,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,7.0,27.8,21.0,34.0,87.0,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-13,2025,7,LAS VEGAS PHC.csv,LAS VEGAS PHC,INS180201CV,INSDMCL1802001CONV,15.585416,-88.944686,10.0,Morales,19.03,,27.5,20.0,,82.0,4.5,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-14,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,1.3,,,,,3.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-15,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,26.7,,,,,3.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-16,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,10.9,,,,,2.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-17,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,0.8,,,,,2.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-18,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,30.8,,,,,3.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-19,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,7.2,,,,,2.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-20,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,30.7,,,,,2.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-21,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,8.1,,,,,2.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-22,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,13.8,,,,,2.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-23,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,12.7,,,,,2.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-24,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,8.7,,,,,2.3,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-25,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,35.6,,,,,2.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-26,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,36.5,,,,,2.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-27,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,13.1,,,,,2.0,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-28,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,6.6,,,,,3.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-29,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,1.7,,,,,2.7,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-30,2025,6,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,0.8,,,,,2.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-01,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,13.2,,,,,2.7,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-02,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,0.1,,,,,3.0,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-03,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,2.9,,,,,3.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-04,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,0.0,,,,,2.7,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-05,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,0.0,,,,,2.0,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-06,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,3.6,,,,,2.7,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-07,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,11.4,,,,,3.3,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-08,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,0.1,,,,,2.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-09,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,0.0,,,,,3.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-10,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,9.0,,,,,3.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-11,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,5.5,,,,,2.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-12,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,3.6,,,,,2.3,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-13,2025,7,MARISCOS.csv,MARISCOS,INS180501AT,INSDMCL1805001CONV,15.42866,-89.07781,16.0,Morales,28.3,,,,,,2.0,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-14,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,4.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-15,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,41.5,,,,,6.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-16,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,1.9,,,,,4.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-17,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.4,,,,,4.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-18,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,8.2,,,,,3.7,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-19,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,20.5,,,,,4.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-20,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,25.8,,,,,5.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-21,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,5.3,,,,,3.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-22,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,6.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-23,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,33.0,,,,,6.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-24,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.5,,,,,6.3,,5.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-25,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,52.3,,,,,5.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-26,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,3.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-27,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,45.8,,,,,3.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-28,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,4.3,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-29,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,7.7,,4.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-30,2025,6,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,4.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-01,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,4.2,,,,,4.0,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-02,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,6.7,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-03,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.8,,,,,5.3,,5.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-04,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,6.0,,4.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-05,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,3.2,,,,,5.3,,5.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-06,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,5.3,,4.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-07,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,2.6,,,,,4.3,,5.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-08,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.6,,,,,7.0,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-09,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,4.7,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-10,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,5.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-11,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,5.0,,4.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-12,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,0.0,,,,,4.7,,3.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-13,2025,7,MORALES MET.csv,MORALES MET,INS180401AT,INSDMCL1804001CONV,15.478211,-88.823711,123.0,Morales,1.48,,,,,,4.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-14,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,1.2,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-15,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,0.0,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-16,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,3.1,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-17,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,5.1,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-18,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,1.1,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-19,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,55.4,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-20,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,25.2,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-21,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,12.4,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-22,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,0.0,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-23,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,0.0,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-24,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,0.0,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-25,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,0.0,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-26,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,28.5,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-27,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,4.7,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-28,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,56.2,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-29,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,32.1,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-30,2025,6,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,14.2,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-01,2025,7,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,0.0,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-02,2025,7,NENTON.csv,NENTON,INS130501AT,INSDMCL1305001CONV,15.80267,-91.75319,,Nenton,1.48,7.2,,,,,,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
