municipio,zona,altitud_m,year,month,temperature,rainfall,humidity,soil_moisture,swvl2,swvl3,soil_temp,zona
Jutiapa,oriente_seco,905,2025,11,21.11,11.8,71.0,0.3052,0.3511,0.4079,19.39,oriente_seco
Jutiapa,oriente_seco,905,2025,12,21.31,11.3,69.6,0.2662,0.2962,0.359,19.75,oriente_seco
Jutiapa,oriente_seco,905,2026,1,19.72,0.4,65.3,0.2437,0.2822,0.3262,17.88,oriente_seco
Jutiapa,oriente_seco,905,2026,2,18.94,8.4,60.1,0.2457,0.279,0.3053,16.76,oriente_seco
Jutiapa,oriente_seco,905,2026,3,22.02,2.9,61.8,0.2575,0.2782,0.2933,20.43,oriente_seco
La Libertad Peten,peten_izabal,140,2010,1,21.66,40.1,75.4,0.244,0.2489,0.244,20.44,peten_izabal
La Libertad Peten,peten_izabal,140,2010,2,23.84,15.3,66.4,0.175,0.1679,0.2118,22.36,peten_izabal
La Libertad Peten,peten_izabal,140,2010,3,24.9,19.8,58.1,0.1373,0.1366,0.1749,23.17,peten_izabal
La Libertad Peten,peten_izabal,140,2010,4,27.72,199.7,63.9,0.1908,0.15,0.1516,26.1,peten_izabal
La Libertad Peten,peten_izabal,140,2010,5,27.66,181.4,70.8,0.2582,0.2431,0.1499,26.62,peten_izabal
La Libertad Peten,peten_izabal,140,2010,6,27.12,252.5,78.8,0.3139,0.2869,0.1954,26.01,peten_izabal
La Libertad Peten,peten_izabal,140,2010,7,25.74,311.9,86.5,0.3839,0.3738,0.2901,25.21,peten_izabal
La Libertad Peten,peten_izabal,140,2010,8,25.34,536.4,88.9,0.4124,0.4126,0.3905,24.9,peten_izabal
La Libertad Peten,peten_izabal,140,2010,9,25.07,485.8,89.1,0.413,0.4141,0.4036,24.77,peten_izabal
La Libertad Peten,peten_izabal,140,2010,10,23.18,129.0,82.4,0.3408,0.3479,0.3665,22.28,peten_izabal
La Libertad Peten,peten_izabal,140,2010,11,21.85,69.3,85.1,0.3477,0.3457,0.3406,20.86,peten_izabal
La Libertad Peten,peten_izabal,140,2010,12,20.04,45.6,78.8,0.274,0.2896,0.3131,18.75,peten_izabal
La Libertad Peten,peten_izabal,140,2011,1,22.59,56.7,76.7,0.211,0.2039,0.2649,21.11,peten_izabal
La Libertad Peten,peten_izabal,140,2011,2,23.24,28.0,72.9,0.1921,0.1706,0.2296,21.54,peten_izabal
La Libertad Peten,peten_izabal,140,2011,3,24.48,127.7,66.6,0.2168,0.2155,0.1989,22.55,peten_izabal
La Libertad Peten,peten_izabal,140,2011,4,27.68,61.4,58.1,0.1545,0.1444,0.1714,25.68,peten_izabal
La Libertad Peten,peten_izabal,140,2011,5,28.74,38.0,58.0,0.1576,0.1405,0.1521,27.05,peten_izabal
La Libertad Peten,peten_izabal,140,2011,6,26.29,398.9,79.6,0.332,0.2958,0.1708,25.75,peten_izabal
La Libertad Peten,peten_izabal,140,2011,7,25.2,276.6,86.3,0.3858,0.376,0.31,24.67,peten_izabal
La Libertad Peten,peten_izabal,140,2011,8,25.31,502.0,86.1,0.3847,0.3814,0.3692,24.74,peten_izabal
La Libertad Peten,peten_izabal,140,2011,9,24.69,332.2,89.5,0.4117,0.4132,0.4047,24.38,peten_izabal
La Libertad Peten,peten_izabal,140,2011,10,22.88,768.2,88.3,0.3982,0.4029,0.4119,22.5,peten_izabal
La Libertad Peten,peten_izabal,140,2011,11,22.28,64.3,84.8,0.3425,0.3414,0.3528,21.45,peten_izabal
La Libertad Peten,peten_izabal,140,2011,12,21.47,67.4,85.5,0.3132,0.3035,0.3208,20.37,peten_izabal
La Libertad Peten,peten_izabal,140,2012,1,21.83,90.2,84.7,0.3275,0.3217,0.3103,20.76,peten_izabal
La Libertad Peten,peten_izabal,140,2012,2,22.81,72.9,80.6,0.2827,0.2808,0.2907,21.42,peten_izabal
La Libertad Peten,peten_izabal,140,2012,3,24.2,45.9,69.1,0.1905,0.1814,0.2492,22.13,peten_izabal
La Libertad Peten,peten_izabal,140,2012,4,26.52,127.2,63.5,0.1854,0.1845,0.2005,24.65,peten_izabal
La Libertad Peten,peten_izabal,140,2012,5,26.77,267.4,72.2,0.2622,0.2466,0.1872,25.74,peten_izabal
La Libertad Peten,peten_izabal,140,2012,6,25.75,319.0,85.8,0.3848,0.3764,0.29,25.08,peten_izabal
La Libertad Peten,peten_izabal,140,2012,7,24.91,145.5,84.9,0.3773,0.3719,0.3447,24.2,peten_izabal
La Libertad Peten,peten_izabal,140,2012,8,25.22,380.5,86.5,0.394,0.3903,0.3586,24.54,peten_izabal
La Libertad Peten,peten_izabal,140,2012,9,25.16,195.3,84.9,0.3886,0.3878,0.3776,24.37,peten_izabal
La Libertad Peten,peten_izabal,140,2012,10,23.83,239.1,87.5,0.3909,0.3921,0.3894,23.28,peten_izabal
La Libertad Peten,peten_izabal,140,2012,11,22.06,59.7,81.1,0.318,0.3212,0.3478,21.07,peten_izabal
La Libertad Peten,peten_izabal,140,2012,12,22.35,56.8,80.7,0.2421,0.2416,0.2977,20.82,peten_izabal
La Libertad Peten,peten_izabal,140,2013,1,22.18,154.9,83.8,0.3091,0.2862,0.2709,21.22,peten_izabal
La Libertad Peten,peten_izabal,140,2013,2,23.75,29.2,74.9,0.2365,0.2542,0.2645,22.13,peten_izabal
La Libertad Peten,peten_izabal,140,2013,3,23.68,49.8,66.4,0.18,0.1589,0.2203,21.94,peten_izabal
La Libertad Peten,peten_izabal,140,2013,4,27.88,28.5,60.3,0.1485,0.139,0.1798,25.88,peten_izabal
La Libertad Peten,peten_izabal,140,2013,5,27.39,182.7,66.3,0.2118,0.1673,0.1555,26.17,peten_izabal
La Libertad Peten,peten_izabal,140,2013,6,25.23,326.7,86.7,0.3848,0.3754,0.2671,24.8,peten_izabal
La Libertad Peten,peten_izabal,140,2013,7,24.93,195.2,85.7,0.3828,0.3815,0.3573,24.26,peten_izabal
La Libertad Peten,peten_izabal,140,2013,8,24.77,326.7,86.9,0.3847,0.3797,0.3545,24.31,peten_izabal
La Libertad Peten,peten_izabal,140,2013,9,25.03,412.9,89.8,0.4136,0.4165,0.4115,24.54,peten_izabal
La Libertad Peten,peten_izabal,140,2013,10,24.46,312.9,90.2,0.4059,0.4059,0.3993,24.1,peten_izabal
La Libertad Peten,peten_izabal,140,2013,11,22.74,168.5,90.1,0.4022,0.404,0.4085,22.4,peten_izabal
La Libertad Peten,peten_izabal,140,2013,12,21.97,207.5,90.4,0.3858,0.3886,0.3973,21.39,peten_izabal
La Libertad Peten,peten_izabal,140,2014,1,20.17,61.9,86.5,0.3694,0.3706,0.3796,19.57,peten_izabal
La Libertad Peten,peten_izabal,140,2014,2,22.53,28.0,83.2,0.2817,0.2914,0.3318,21.11,peten_izabal
La Libertad Peten,peten_izabal,140,2014,3,25.07,24.3,69.8,0.1718,0.1907,0.274,23.14,peten_izabal
La Libertad Peten,peten_izabal,140,2014,4,27.05,32.5,61.2,0.1477,0.1421,0.2154,24.95,peten_izabal
La Libertad Peten,peten_izabal,140,2014,5,25.06,427.3,84.4,0.3672,0.3498,0.2361,24.44,peten_izabal
La Libertad Peten,peten_izabal,140,2014,6,25.35,220.4,85.8,0.3965,0.3958,0.3605,24.51,peten_izabal
La Libertad Peten,peten_izabal,140,2014,7,25.5,115.0,81.0,0.3391,0.3344,0.3409,24.37,peten_izabal
La Libertad Peten,peten_izabal,140,2014,8,25.69,355.7,81.6,0.3239,0.3056,0.2945,24.76,peten_izabal
La Libertad Peten,peten_izabal,140,2014,9,24.8,465.4,89.5,0.4098,0.4104,0.3879,24.35,peten_izabal
La Libertad Peten,peten_izabal,140,2014,10,24.08,238.0,89.0,0.4017,0.4031,0.4039,23.52,peten_izabal
La Libertad Peten,peten_izabal,140,2014,11,21.82,133.3,86.1,0.3782,0.3802,0.3889,21.13,peten_izabal
La Libertad Peten,peten_izabal,140,2014,12,21.47,65.3,86.2,0.3405,0.343,0.3595,20.49,peten_izabal
La Libertad Peten,peten_izabal,140,2015,1,21.35,61.4,85.5,0.3255,0.3187,0.3242,20.64,peten_izabal
La Libertad Peten,peten_izabal,140,2015,2,21.55,30.6,78.7,0.2331,0.2433,0.2953,19.99,peten_izabal
La Libertad Peten,peten_izabal,140,2015,3,24.39,81.6,72.7,0.1894,0.1739,0.2491,22.6,peten_izabal
La Libertad Peten,peten_izabal,140,2015,4,27.47,76.3,63.8,0.1672,0.1583,0.206,25.34,peten_izabal
La Libertad Peten,peten_izabal,140,2015,5,27.41,30.1,64.5,0.1837,0.1711,0.1759,25.64,peten_izabal
La Libertad Peten,peten_izabal,140,2015,6,25.25,376.0,84.9,0.3617,0.3235,0.2303,24.82,peten_izabal
La Libertad Peten,peten_izabal,140,2015,7,25.74,121.8,80.0,0.3259,0.3117,0.2793,24.58,peten_izabal
La Libertad Peten,peten_izabal,140,2015,8,26.42,129.9,76.3,0.2721,0.2383,0.247,25.05,peten_izabal
La Libertad Peten,peten_izabal,140,2015,9,25.8,272.7,85.1,0.3684,0.3425,0.2463,25.11,peten_izabal
La Libertad Peten,peten_izabal,140,2015,10,25.0,222.5,85.4,0.3615,0.3611,0.3462,24.14,peten_izabal
La Libertad Peten,peten_izabal,140,2015,11,24.08,131.8,88.9,0.3868,0.3809,0.369,23.56,peten_izabal
La Libertad Peten,peten_izabal,140,2015,12,23.69,92.1,85.8,0.3574,0.3584,0.3614,22.63,peten_izabal
La Libertad Peten,peten_izabal,140,2016,1,21.94,36.5,79.5,0.268,0.2791,0.3164,20.82,peten_izabal
La Libertad Peten,peten_izabal,140,2016,2,21.29,47.9,77.9,0.2287,0.2103,0.2688,20.11,peten_izabal
La Libertad Peten,peten_izabal,140,2016,3,25.53,66.2,72.8,0.216,0.2194,0.2348,23.74,peten_izabal
La Libertad Peten,peten_izabal,140,2016,4,28.11,16.8,62.1,0.1417,0.1414,0.1885,26.29,peten_izabal
La Libertad Peten,peten_izabal,140,2016,5,28.9,105.7,60.7,0.1727,0.1479,0.1563,27.38,peten_izabal
La Libertad Peten,peten_izabal,140,2016,6,26.36,289.6,80.7,0.3266,0.2858,0.1666,25.9,peten_izabal
La Libertad Peten,peten_izabal,140,2016,7,26.05,117.3,79.4,0.3138,0.2786,0.1997,25.08,peten_izabal
La Libertad Peten,peten_izabal,140,2016,8,25.78,442.5,84.6,0.3558,0.3359,0.2618,25.03,peten_izabal
La Libertad Peten,peten_izabal,140,2016,9,25.13,452.8,87.3,0.3989,0.3974,0.3549,24.71,peten_izabal
La Libertad Peten,peten_izabal,140,2016,10,24.2,224.1,88.6,0.3956,0.3937,0.3784,23.81,peten_izabal
La Libertad Peten,peten_izabal,140,2016,11,22.9,162.5,87.7,0.3879,0.3856,0.3737,22.28,peten_izabal
La Libertad Peten,peten_izabal,140,2016,12,23.12,60.0,87.2,0.3319,0.3266,0.3413,22.25,peten_izabal
La Libertad Peten,peten_izabal,140,2017,1,21.89,51.8,79.4,0.2662,0.2756,0.3013,20.47,peten_izabal
La Libertad Peten,peten_izabal,140,2017,2,23.79,11.5,72.8,0.1664,0.1823,0.2522,21.79,peten_izabal
La Libertad Peten,peten_izabal,140,2017,3,24.21,50.8,68.9,0.1854,0.1647,0.2043,22.39,peten_izabal
La Libertad Peten,peten_izabal,140,2017,4,27.71,73.2,61.3,0.1668,0.1534,0.1695,25.76,peten_izabal
La Libertad Peten,peten_izabal,140,2017,5,27.46,222.5,70.6,0.246,0.2003,0.1546,26.23,peten_izabal
La Libertad Peten,peten_izabal,140,2017,6,25.67,427.8,88.6,0.3955,0.381,0.2587,25.33,peten_izabal
La Libertad Peten,peten_izabal,140,2017,7,25.32,234.6,85.3,0.3792,0.3744,0.3617,24.64,peten_izabal
La Libertad Peten,peten_izabal,140,2017,8,25.75,218.4,86.3,0.3854,0.3808,0.3508,25.08,peten_izabal
La Libertad Peten,peten_izabal,140,2017,9,25.39,420.2,88.1,0.4056,0.4035,0.3743,24.94,peten_izabal
La Libertad Peten,peten_izabal,140,2017,10,23.86,411.8,90.4,0.4096,0.4123,0.4118,23.57,peten_izabal
La Libertad Peten,peten_izabal,140,2017,11,22.41,82.4,86.2,0.364,0.3668,0.3755,21.79,peten_izabal
La Libertad Peten,peten_izabal,140,2017,12,21.58,37.8,84.7,0.2993,0.2992,0.3355,20.62,peten_izabal
La Libertad Peten,peten_izabal,140,2018,1,20.31,125.9,82.1,0.2684,0.2663,0.2956,19.51,peten_izabal
La Libertad Peten,peten_izabal,140,2018,2,22.38,33.3,83.3,0.3328,0.3335,0.3187,21.01,peten_izabal
La Libertad Peten,peten_izabal,140,2018,3,24.44,29.4,71.2,0.1818,0.2013,0.2697,22.5,peten_izabal
La Libertad Peten,peten_izabal,140,2018,4,26.21,97.7,66.5,0.2006,0.1733,0.2118,24.27,peten_izabal
La Libertad Peten,peten_izabal,140,2018,5,27.99,151.0,64.4,0.1921,0.1633,0.1801,26.32,peten_izabal
La Libertad Peten,peten_izabal,140,2018,6,25.69,232.5,83.6,0.3629,0.3304,0.2124,25.02,peten_izabal
La Libertad Peten,peten_izabal,140,2018,7,26.0,82.7,76.1,0.2843,0.2644,0.239,24.56,peten_izabal
La Libertad Peten,peten_izabal,140,2018,8,25.66,136.4,81.0,0.3271,0.2816,0.2162,24.68,peten_izabal
La Libertad Peten,peten_izabal,140,2018,9,25.76,160.9,82.6,0.3461,0.3215,0.2294,24.86,peten_izabal
La Libertad Peten,peten_izabal,140,2018,10,24.71,253.4,86.7,0.376,0.3699,0.3011,24.02,peten_izabal
La Libertad Peten,peten_izabal,140,2018,11,23.61,113.2,82.8,0.3187,0.3099,0.3115,22.57,peten_izabal
La Libertad Peten,peten_izabal,140,2018,12,22.54,47.7,76.7,0.2518,0.2519,0.2743,21.09,peten_izabal
La Libertad Peten,peten_izabal,140,2019,1,22.29,51.0,75.6,0.2223,0.2045,0.2384,21.0,peten_izabal
La Libertad Peten,peten_izabal,140,2019,2,25.06,12.6,66.5,0.1459,0.1512,0.2017,23.0,peten_izabal
La Libertad Peten,peten_izabal,140,2019,3,25.95,38.5,60.4,0.1449,0.1344,0.1659,24.4,peten_izabal
La Libertad Peten,peten_izabal,140,2019,4,27.42,78.5,60.0,0.17,0.1547,0.1484,25.66,peten_izabal
La Libertad Peten,peten_izabal,140,2019,5,29.14,117.4,63.1,0.1817,0.1479,0.1405,27.79,peten_izabal
La Libertad Peten,peten_izabal,140,2019,6,27.06,230.1,79.0,0.3253,0.3004,0.1707,26.29,peten_izabal
La Libertad Peten,peten_izabal,140,2019,7,26.85,71.0,71.7,0.2624,0.2304,0.1816,25.33,peten_izabal
La Libertad Peten,peten_izabal,140,2019,8,28.55,42.7,64.2,0.1832,0.1515,0.1596,26.83,peten_izabal
La Libertad Peten,peten_izabal,140,2019,9,26.35,416.3,80.9,0.3291,0.2751,0.1567,25.72,peten_izabal
La Libertad Peten,peten_izabal,140,2019,10,25.3,308.9,86.5,0.3759,0.3628,0.2498,24.86,peten_izabal
La Libertad Peten,peten_izabal,140,2019,11,23.5,76.5,84.2,0.3181,0.3175,0.2993,22.68,peten_izabal
La Libertad Peten,peten_izabal,140,2019,12,22.48,140.3,81.3,0.2853,0.2792,0.2683,21.43,peten_izabal
La Libertad Peten,peten_izabal,140,2020,1,23.16,36.8,77.6,0.2426,0.2374,0.2543,21.84,peten_izabal
La Libertad Peten,peten_izabal,140,2020,2,24.76,53.1,67.7,0.1713,0.1609,0.2113,23.1,peten_izabal
La Libertad Peten,peten_izabal,140,2020,3,25.83,27.1,62.8,0.1519,0.1377,0.1734,23.95,peten_izabal
La Libertad Peten,peten_izabal,140,2020,4,30.14,28.8,50.2,0.1379,0.1341,0.146,28.09,peten_izabal
La Libertad Peten,peten_izabal,140,2020,5,28.6,311.8,65.7,0.2294,0.1911,0.1373,27.55,peten_izabal
La Libertad Peten,peten_izabal,140,2020,6,25.74,483.7,85.3,0.3817,0.3773,0.3157,25.24,peten_izabal
La Libertad Peten,peten_izabal,140,2020,7,25.97,123.4,81.7,0.3407,0.3264,0.3166,25.05,peten_izabal
La Libertad Peten,peten_izabal,140,2020,8,25.68,494.3,86.0,0.3894,0.384,0.3347,25.15,peten_izabal
La Libertad Peten,peten_izabal,140,2020,9,25.14,571.2,87.8,0.4076,0.4083,0.3925,24.84,peten_izabal
La Libertad Peten,peten_izabal,140,2020,10,24.2,302.6,87.8,0.399,0.3992,0.3884,23.81,peten_izabal
La Libertad Peten,peten_izabal,140,2020,11,23.0,244.0,90.4,0.3987,0.4008,0.401,22.44,peten_izabal
La Libertad Peten,peten_izabal,140,2020,12,21.67,74.6,85.7,0.3525,0.3523,0.3688,20.93,peten_izabal
La Libertad Peten,peten_izabal,140,2021,1,22.0,64.9,85.1,0.3121,0.3056,0.3255,21.05,peten_izabal
La Libertad Peten,peten_izabal,140,2021,2,22.61,17.1,76.5,0.2014,0.2215,0.283,20.97,peten_izabal
La Libertad Peten,peten_izabal,140,2021,3,24.85,128.9,66.9,0.1828,0.1969,0.2316,22.91,peten_izabal
La Libertad Peten,peten_izabal,140,2021,4,27.71,49.8,61.8,0.1673,0.1584,0.1936,25.58,peten_izabal
La Libertad Peten,peten_izabal,140,2021,5,27.61,211.1,68.1,0.2451,0.2178,0.168,26.27,peten_izabal
La Libertad Peten,peten_izabal,140,2021,6,26.5,331.6,78.7,0.3158,0.291,0.1975,25.58,peten_izabal
La Libertad Peten,peten_izabal,140,2021,7,25.64,167.1,82.5,0.3586,0.3532,0.2933,24.75,peten_izabal
La Libertad Peten,peten_izabal,140,2021,8,25.88,264.0,82.8,0.3694,0.3591,0.3015,24.88,peten_izabal
La Libertad Peten,peten_izabal,140,2021,9,25.67,228.5,84.4,0.3774,0.3733,0.3383,24.86,peten_izabal
La Libertad Peten,peten_izabal,140,2021,10,25.3,375.1,83.7,0.3737,0.3732,0.3553,24.49,peten_izabal
La Libertad Peten,peten_izabal,140,2021,11,22.73,180.8,83.6,0.3614,0.3641,0.3658,21.96,peten_izabal
La Libertad Peten,peten_izabal,140,2021,12,22.69,34.0,84.0,0.3111,0.314,0.3386,21.55,peten_izabal
La Libertad Peten,peten_izabal,140,2022,1,21.62,142.7,85.3,0.3349,0.3238,0.3076,20.86,peten_izabal
La Libertad Peten,peten_izabal,140,2022,2,22.04,92.3,81.6,0.2961,0.2907,0.2844,20.77,peten_izabal
La Libertad Peten,peten_izabal,140,2022,3,24.63,52.1,70.4,0.2039,0.1984,0.2456,22.79,peten_izabal
La Libertad Peten,peten_izabal,140,2022,4,27.1,101.9,63.6,0.1899,0.156,0.1917,25.19,peten_izabal
La Libertad Peten,peten_izabal,140,2022,5,28.4,163.0,62.9,0.2091,0.1907,0.1639,26.94,peten_izabal
La Libertad Peten,peten_izabal,140,2022,6,25.25,198.5,84.4,0.3696,0.3558,0.2435,24.65,peten_izabal
La Libertad Peten,peten_izabal,140,2022,7,26.03,98.2,78.6,0.3158,0.2922,0.2737,24.77,peten_izabal
La Libertad Peten,peten_izabal,140,2022,8,25.42,242.5,84.2,0.3677,0.3504,0.276,24.59,peten_izabal
La Libertad Peten,peten_izabal,140,2022,9,24.79,406.0,89.9,0.4115,0.4097,0.3809,24.46,peten_izabal
La Libertad Peten,peten_izabal,140,2022,10,24.23,255.2,86.4,0.3858,0.3893,0.3924,23.49,peten_izabal
La Libertad Peten,peten_izabal,140,2022,11,23.64,268.8,88.2,0.3831,0.3842,0.3812,22.99,peten_izabal
La Libertad Peten,peten_izabal,140,2022,12,21.96,77.8,87.8,0.3668,0.3663,0.3688,21.21,peten_izabal
La Libertad Peten,peten_izabal,140,2023,1,22.21,36.6,82.2,0.2837,0.2897,0.3253,20.8,peten_izabal
La Libertad Peten,peten_izabal,140,2023,2,22.97,87.5,78.3,0.2557,0.254,0.2802,21.38,peten_izabal
La Libertad Peten,peten_izabal,140,2023,3,25.7,64.0,66.2,0.1823,0.1694,0.2286,23.62,peten_izabal
La Libertad Peten,peten_izabal,140,2023,4,28.19,33.5,55.8,0.1429,0.1396,0.1819,26.0,peten_izabal
La Libertad Peten,peten_izabal,140,2023,5,28.88,94.1,60.3,0.1734,0.1547,0.1547,27.4,peten_izabal
La Libertad Peten,peten_izabal,140,2023,6,28.97,146.3,65.5,0.2167,0.1969,0.1481,27.74,peten_izabal
La Libertad Peten,peten_izabal,140,2023,7,26.42,237.1,82.3,0.3341,0.3044,0.17,25.76,peten_izabal
La Libertad Peten,peten_izabal,140,2023,8,26.36,170.4,82.8,0.3472,0.3295,0.2361,25.5,peten_izabal
La Libertad Peten,peten_izabal,140,2023,9,25.76,511.9,85.9,0.3917,0.3827,0.3055,25.32,peten_izabal
La Libertad Peten,peten_izabal,140,2023,10,25.45,273.9,85.0,0.3875,0.3875,0.3779,24.83,peten_izabal
La Libertad Peten,peten_izabal,140,2023,11,23.47,272.5,90.1,0.3991,0.399,0.3912,23.09,peten_izabal
La Libertad Peten,peten_izabal,140,2023,12,22.04,200.4,87.2,0.3808,0.3821,0.3773,21.5,peten_izabal
La Libertad Peten,peten_izabal,140,2024,1,22.99,54.3,83.6,0.3151,0.3164,0.347,21.94,peten_izabal
La Libertad Peten,peten_izabal,140,2024,2,22.22,24.8,74.2,0.2151,0.2302,0.2902,20.46,peten_izabal
La Libertad Peten,peten_izabal,140,2024,3,27.19,8.1,63.4,0.1377,0.1546,0.2279,25.18,peten_izabal
La Libertad Peten,peten_izabal,140,2024,4,28.06,26.2,61.4,0.1372,0.1344,0.1772,26.41,peten_izabal
La Libertad Peten,peten_izabal,140,2024,5,31.44,24.3,53.4,0.1393,0.1338,0.1507,29.76,peten_izabal
La Libertad Peten,peten_izabal,140,2024,6,27.19,571.6,79.6,0.3289,0.3046,0.2272,27.09,peten_izabal
La Libertad Peten,peten_izabal,140,2024,7,25.77,214.9,87.1,0.4007,0.4012,0.3828,25.31,peten_izabal
La Libertad Peten,peten_izabal,140,2024,8,25.42,292.2,88.0,0.4045,0.4036,0.3856,25.1,peten_izabal
La Libertad Peten,peten_izabal,140,2024,9,26.23,247.0,86.3,0.3922,0.3891,0.3791,25.54,peten_izabal
La Libertad Peten,peten_izabal,140,2024,10,24.45,402.9,89.1,0.4023,0.4032,0.4001,24.17,peten_izabal
La Libertad Peten,peten_izabal,140,2024,11,23.43,172.6,87.2,0.3859,0.389,0.3986,22.73,peten_izabal
La Libertad Peten,peten_izabal,140,2024,12,22.09,128.4,87.3,0.3655,0.3681,0.3747,21.36,peten_izabal
La Libertad Peten,peten_izabal,140,2025,1,22.03,120.9,87.7,0.3638,0.3612,0.3604,21.32,peten_izabal
La Libertad Peten,peten_izabal,140,2025,2,23.39,70.8,84.7,0.3296,0.3228,0.337,22.25,peten_izabal
La Libertad Peten,peten_izabal,140,2025,3,25.21,14.6,70.3,0.1776,0.2084,0.28,23.31,peten_izabal
La Libertad Peten,peten_izabal,140,2025,4,26.14,18.4,64.4,0.1526,0.1471,0.2182,24.3,peten_izabal
La Libertad Peten,peten_izabal,140,2025,5,29.44,36.2,59.5,0.1521,0.1379,0.1763,27.64,peten_izabal
La Libertad Peten,peten_izabal,140,2025,6,27.22,275.9,75.2,0.286,0.2399,0.1722,26.43,peten_izabal
La Libertad Peten,peten_izabal,140,2025,7,26.11,102.8,78.3,0.2936,0.2748,0.2294,25.06,peten_izabal
La Libertad Peten,peten_izabal,140,2025,8,26.08,282.8,81.8,0.3521,0.3356,0.2355,25.2,peten_izabal
La Libertad Peten,peten_izabal,140,2025,9,25.46,454.1,87.6,0.394,0.3868,0.3282,25.01,peten_izabal
La Libertad Peten,peten_izabal,140,2025,10,24.64,358.1,87.8,0.401,0.4044,0.4023,24.22,peten_izabal
La Libertad Peten,peten_izabal,140,2025,11,22.73,162.3,86.8,0.3648,0.3673,0.3745,22.07,peten_izabal
La Libertad Peten,peten_izabal,140,2025,12,22.65,164.7,90.0,0.3845,0.3824,0.3684,22.13,peten_izabal
La Libertad Peten,peten_izabal,140,2026,1,21.09,47.7,84.4,0.3408,0.3415,0.3608,20.25,peten_izabal
La Libertad Peten,peten_izabal,140,2026,2,20.67,57.5,77.3,0.2522,0.2681,0.3109,19.13,peten_izabal
La Libertad Peten,peten_izabal,140,2026,3,23.33,88.9,78.1,0.2655,0.2463,0.2696,21.83,peten_izabal
Livingston,peten_izabal,5,2010,1,21.41,393.7,87.1,0.2614,0.2598,0.2695,20.73,peten_izabal
Livingston,peten_izabal,5,2010,2,22.89,192.1,83.9,0.2546,0.2529,0.2132,21.95,peten_izabal
Livingston,peten_izabal,5,2010,3,23.11,185.7,79.6,0.1964,0.1964,0.1849,21.56,peten_izabal
Livingston,peten_izabal,5,2010,4,25.74,233.7,84.9,0.2254,0.2151,0.1761,24.34,peten_izabal
Livingston,peten_izabal,5,2010,5,26.03,516.7,87.6,0.268,0.2594,0.2148,25.13,peten_izabal
Livingston,peten_izabal,5,2010,6,26.3,347.5,87.9,0.2772,0.2765,0.2923,25.33,peten_izabal
Livingston,peten_izabal,5,2010,7,25.53,578.5,89.6,0.2991,0.3001,0.3016,24.89,peten_izabal
Livingston,peten_izabal,5,2010,8,25.4,688.0,90.3,0.3105,0.3131,0.3074,24.73,peten_izabal
Livingston,peten_izabal,5,2010,9,25.46,613.5,88.1,0.3002,0.3002,0.2882,24.77,peten_izabal
Livingston,peten_izabal,5,2010,10,23.83,170.1,82.3,0.2278,0.2211,0.23,22.85,peten_izabal
Livingston,peten_izabal,5,2010,11,22.44,298.9,86.3,0.2655,0.262,0.2144,21.53,peten_izabal
Livingston,peten_izabal,5,2010,12,20.66,190.8,82.6,0.2285,0.2319,0.2676,19.63,peten_izabal
Livingston,peten_izabal,5,2011,1,22.36,315.2,87.1,0.2469,0.2397,0.2166,21.36,peten_izabal
Livingston,peten_izabal,5,2011,2,22.55,234.9,87.7,0.2646,0.2648,0.2756,21.47,peten_izabal
Livingston,peten_izabal,5,2011,3,23.16,174.1,85.2,0.2308,0.2352,0.2442,21.8,peten_izabal
Livingston,peten_izabal,5,2011,4,25.62,77.5,81.9,0.1521,0.1499,0.1946,23.93,peten_izabal
Livingston,peten_izabal,5,2011,5,26.21,156.4,82.8,0.17,0.1443,0.1541,24.71,peten_izabal
Livingston,peten_izabal,5,2011,6,25.81,451.7,86.0,0.2638,0.2483,0.1829,24.8,peten_izabal
Livingston,peten_izabal,5,2011,7,24.9,660.8,90.5,0.3108,0.3112,0.3094,24.41,peten_izabal
Livingston,peten_izabal,5,2011,8,25.39,560.6,88.6,0.2906,0.2879,0.275,24.64,peten_izabal
Livingston,peten_izabal,5,2011,9,25.18,809.2,89.0,0.3061,0.3076,0.2907,24.45,peten_izabal
Livingston,peten_izabal,5,2011,10,23.71,789.4,85.0,0.2766,0.2815,0.2414,23.02,peten_izabal
Livingston,peten_izabal,5,2011,11,22.55,404.1,87.7,0.2795,0.2707,0.2236,21.98,peten_izabal
Livingston,peten_izabal,5,2011,12,21.78,416.3,89.1,0.2904,0.2897,0.2863,21.11,peten_izabal
Livingston,peten_izabal,5,2012,1,22.19,372.2,88.9,0.2744,0.2683,0.2714,21.42,peten_izabal
Livingston,peten_izabal,5,2012,2,22.93,245.9,88.3,0.2632,0.2618,0.2484,21.91,peten_izabal
Livingston,peten_izabal,5,2012,3,23.47,274.6,85.4,0.2461,0.2491,0.2525,22.24,peten_izabal
Livingston,peten_izabal,5,2012,4,25.09,149.6,80.9,0.1656,0.177,0.1955,23.52,peten_izabal
Livingston,peten_izabal,5,2012,5,25.42,507.6,86.9,0.2395,0.2367,0.2191,24.35,peten_izabal
Livingston,peten_izabal,5,2012,6,25.87,607.7,87.5,0.2973,0.3004,0.3047,24.97,peten_izabal
Livingston,peten_izabal,5,2012,7,24.85,590.0,89.8,0.3056,0.307,0.3062,24.29,peten_izabal
